,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party_x,Democrats_x,Republicans_x,Winning Party_y,Democrats_y,Republicans_y
20102,Vermont,50,137264,689,16.7,Democrats,True,False,Democrats,True,False
20103,West Virginia,54,548777,7121,46.1,Republicans,False,True,Republicans,False,True
20104,Wisconsin,55,1763638,14880,29.7,Republicans,False,True,Republicans,False,True
20105,Alaska,2,279532,1270,26.2,Republicans,False,True,Republicans,False,True
20106,Arizona,4,2179180,30698,33.0,Republicans,False,True,Republicans,False,True
20107,California,6,10578770,93325,22.9,Democrats,True,False,Democrats,True,False
20108,Connecticut,9,847255,11093,18.9,Democrats,True,False,Democrats,True,False
20109,District of Columbia,11,161169,1363,18.5,Democrats,True,False,Democrats,True,False
20110,Indiana,18,1813158,24030,35.9,Republicans,False,True,Republicans,False,True
20111,Iowa,19,811227,9759,34.2,Republicans,False,True,Republicans,False,True
20112,Kansas,20,828190,8986,32.4,Republicans,False,True,Republicans,False,True
20113,Kentucky,21,1451799,16293,43.4,Republicans,False,True,Republicans,False,True
20114,Maryland,24,1168190,14912,28.0,Democrats,True,False,Democrats,True,False
20115,Minnesota,27,1580508,13242,23.5,Democrats,True,False,Democrats,True,False
20116,Mississippi,28,866040,12603,49.7,Republicans,False,True,Republicans,False,True
20117,Nebraska,31,511738,4363,31.1,Republicans,False,True,Republicans,False,True
20118,New Jersey,34,2569202,34217,22.7,Democrats,True,False,Democrats,True,False
20119,New York,36,5756123,69408,23.1,Democrats,True,False,Democrats,True,False
20120,North Carolina,37,2949622,25445,42.1,Republicans,False,True,Republicans,False,True
20121,Ohio,39,2918366,38981,32.0,Republicans,False,True,Republicans,False,True
20122,Oklahoma,40,1108553,14555,46.5,Republicans,False,True,Republicans,False,True
20123,South Carolina,45,1587503,18132,42.0,Republicans,False,True,Republicans,False,True
20124,Utah,49,1004684,4884,30.3,Republicans,False,True,Republicans,False,True
20125,Vermont,50,137264,689,16.7,Democrats,True,False,Democrats,True,False
20126,West Virginia,54,548777,7121,46.1,Republicans,False,True,Republicans,False,True
20127,Wisconsin,55,1763638,14880,29.7,Republicans,False,True,Republicans,False,True
20128,Alaska,2,279532,1270,26.2,Republicans,False,True,Republicans,False,True
20129,Arizona,4,2179180,30698,33.0,Republicans,False,True,Republicans,False,True
20130,California,6,10578770,93325,22.9,Democrats,True,False,Democrats,True,False
20131,Connecticut,9,848549,11093,18.9,Democrats,True,False,Democrats,True,False
20132,District of Columbia,11,161169,1363,18.5,Democrats,True,False,Democrats,True,False
20133,Indiana,18,1813158,24030,35.9,Republicans,False,True,Republicans,False,True
20134,Iowa,19,811227,9759,34.2,Republicans,False,True,Republicans,False,True
20135,Kansas,20,828190,8986,32.4,Republicans,False,True,Republicans,False,True
20136,Kentucky,21,1451969,16293,43.4,Republicans,False,True,Republicans,False,True
20137,Maryland,24,1168190,14912,28.0,Democrats,True,False,Democrats,True,False
20138,Minnesota,27,1580508,13242,23.5,Democrats,True,False,Democrats,True,False
20139,Mississippi,28,866040,12603,49.7,Republicans,False,True,Republicans,False,True
20140,Nebraska,31,511738,4363,31.1,Republicans,False,True,Republicans,False,True
20141,New Jersey,34,2572621,34218,22.7,Democrats,True,False,Democrats,True,False
20142,New York,36,5758805,69408,23.1,Democrats,True,False,Democrats,True,False
20143,North Carolina,37,2949622,25445,42.1,Republicans,False,True,Republicans,False,True
20144,Ohio,39,2918366,38981,32.0,Republicans,False,True,Republicans,False,True
20145,Oklahoma,40,1108553,14555,46.5,Republicans,False,True,Republicans,False,True
20146,South Carolina,45,1587503,18132,42.0,Republicans,False,True,Republicans,False,True
20147,Utah,49,1004684,4884,30.3,Republicans,False,True,Republicans,False,True
20148,Vermont,50,137264,689,16.7,Democrats,True,False,Democrats,True,False
20149,West Virginia,54,548777,7121,46.1,Republicans,False,True,Republicans,False,True
20150,Wisconsin,55,1763638,14880,29.7,Republicans,False,True,Republicans,False,True
20151,Alaska,2,279532,1270,26.2,Republicans,False,True,Republicans,False,True
20152,Arizona,4,2179180,30698,33.0,Republicans,False,True,Republicans,False,True
20153,California,6,10594052,93362,22.9,Democrats,True,False,Democrats,True,False
20154,Connecticut,9,849007,11093,18.9,Democrats,True,False,Democrats,True,False
20155,District of Columbia,11,161415,1363,18.5,Democrats,True,False,Democrats,True,False
20156,Indiana,18,1816673,24061,35.9,Republicans,False,True,Republicans,False,True
20157,Iowa,19,813148,9759,34.2,Republicans,False,True,Republicans,False,True
20158,Kansas,20,828322,8986,32.4,Republicans,False,True,Republicans,False,True
20159,Kentucky,21,1466848,16352,43.4,Republicans,False,True,Republicans,False,True
20160,Maryland,24,1170049,14919,28.0,Democrats,True,False,Democrats,True,False
20161,Minnesota,27,1580508,13242,23.5,Democrats,True,False,Democrats,True,False
20162,Mississippi,28,869466,12604,49.7,Republicans,False,True,Republicans,False,True
20163,Nebraska,31,511738,4363,31.1,Republicans,False,True,Republicans,False,True
20164,New Jersey,34,2574316,34222,22.7,Democrats,True,False,Democrats,True,False
20165,New York,36,5773608,69435,23.1,Democrats,True,False,Democrats,True,False
20166,North Carolina,37,2949622,25445,42.1,Republicans,False,True,Republicans,False,True
20167,Ohio,39,2918366,38981,32.0,Republicans,False,True,Republicans,False,True
20168,Oklahoma,40,1112711,14555,46.5,Republicans,False,True,Republicans,False,True
20169,South Carolina,45,1587503,18132,42.0,Republicans,False,True,Republicans,False,True
20170,Utah,49,1004684,4884,30.3,Republicans,False,True,Republicans,False,True
20171,Vermont,50,137264,689,16.7,Democrats,True,False,Democrats,True,False
20172,West Virginia,54,551009,7123,46.1,Republicans,False,True,Republicans,False,True
20173,Wisconsin,55,1768459,14893,29.7,Republicans,False,True,Republicans,False,True
20174,Alaska,2,279532,1270,26.2,Republicans,False,True,Republicans,False,True
20175,Arizona,4,2179180,30698,33.0,Republicans,False,True,Republicans,False,True
20176,California,6,10641665,93438,22.9,Democrats,True,False,Democrats,True,False
20177,Connecticut,9,849904,11100,18.9,Democrats,True,False,Democrats,True,False
20178,District of Columbia,11,161415,1363,18.5,Democrats,True,False,Democrats,True,False
20179,Indiana,18,1816673,24063,35.9,Republicans,False,True,Republicans,False,True
20180,Iowa,19,814855,9759,34.2,Republicans,False,True,Republicans,False,True
20181,Kansas,20,828322,8986,32.4,Republicans,False,True,Republicans,False,True
20182,Kentucky,21,1467335,16352,43.4,Republicans,False,True,Republicans,False,True
20183,Maryland,24,1174123,14942,28.0,Democrats,True,False,Democrats,True,False
20184,Minnesota,27,1580508,13242,23.5,Democrats,True,False,Democrats,True,False
20185,Mississippi,28,870560,12609,49.7,Republicans,False,True,Republicans,False,True
20186,Nebraska,31,514065,4366,31.1,Republicans,False,True,Republicans,False,True
20187,New Jersey,34,2577745,34240,22.7,Democrats,True,False,Democrats,True,False
20188,New York,36,5778917,69495,23.1,Democrats,True,False,Democrats,True,False
20189,North Carolina,37,2950311,25445,42.1,Republicans,False,True,Republicans,False,True
20190,Ohio,39,2918366,38981,32.0,Republicans,False,True,Republicans,False,True
20191,Oklahoma,40,1116478,14555,46.5,Republicans,False,True,Republicans,False,True
20192,South Carolina,45,1605165,18192,42.0,Republicans,False,True,Republicans,False,True
20193,Utah,49,1004684,4884,30.3,Republicans,False,True,Republicans,False,True
20194,Vermont,50,137264,689,16.7,Democrats,True,False,Democrats,True,False
20195,West Virginia,54,551921,7129,46.1,Republicans,False,True,Republicans,False,True
20196,Wisconsin,55,1770549,14900,29.7,Republicans,False,True,Republicans,False,True
20197,Alaska,2,281969,1270,26.2,Republicans,False,True,Republicans,False,True
20198,Arizona,4,2196429,30768,33.0,Republicans,False,True,Republicans,False,True
20199,California,6,10649458,93482,22.9,Democrats,True,False,Democrats,True,False
20200,Connecticut,9,851389,11102,18.9,Democrats,True,False,Democrats,True,False
20201,District of Columbia,11,162098,1363,18.5,Democrats,True,False,Democrats,True,False
20202,Indiana,18,1823296,24063,35.9,Republicans,False,True,Republicans,False,True
20203,Iowa,19,816588,9782,34.2,Republicans,False,True,Republicans,False,True
20204,Kansas,20,835564,8986,32.4,Republicans,False,True,Republicans,False,True
20205,Kentucky,21,1467778,16352,43.4,Republicans,False,True,Republicans,False,True
20206,Maryland,24,1175786,14962,28.0,Democrats,True,False,Democrats,True,False
20207,Minnesota,27,1580508,13242,23.5,Democrats,True,False,Democrats,True,False
20208,Mississippi,28,872265,12629,49.7,Republicans,False,True,Republicans,False,True
20209,Nebraska,31,514698,4366,31.1,Republicans,False,True,Republicans,False,True
20210,New Jersey,34,2582493,34253,22.7,Democrats,True,False,Democrats,True,False
20211,New York,36,5785423,69522,23.1,Democrats,True,False,Democrats,True,False
20212,North Carolina,37,2983194,25493,42.1,Republicans,False,True,Republicans,False,True
20213,Ohio,39,2918366,38981,32.0,Republicans,False,True,Republicans,False,True
20214,Oklahoma,40,1116478,14555,46.5,Republicans,False,True,Republicans,False,True
20215,South Carolina,45,1605165,18192,42.0,Republicans,False,True,Republicans,False,True
20216,Utah,49,1004684,4884,30.3,Republicans,False,True,Republicans,False,True
20217,Vermont,50,137649,693,16.7,Democrats,True,False,Democrats,True,False
20218,West Virginia,54,553018,7129,46.1,Republicans,False,True,Republicans,False,True
20219,Wisconsin,55,1773098,14912,29.7,Republicans,False,True,Republicans,False,True
20220,Alaska,2,281969,1270,26.2,Republicans,False,True,Republicans,False,True
20221,Arizona,4,2196429,30768,33.0,Republicans,False,True,Republicans,False,True
20222,California,6,10656412,93508,22.9,Democrats,True,False,Democrats,True,False
20223,Connecticut,9,852438,11102,18.9,Democrats,True,False,Democrats,True,False
20224,District of Columbia,11,162327,1364,18.5,Democrats,True,False,Democrats,True,False
20225,Indiana,18,1823296,24086,35.9,Republicans,False,True,Republicans,False,True
20226,Iowa,19,817159,9782,34.2,Republicans,False,True,Republicans,False,True
20227,Kansas,20,835564,8986,32.4,Republicans,False,True,Republicans,False,True
20228,Kentucky,21,1468197,16352,43.4,Republicans,False,True,Republicans,False,True
20229,Maryland,24,1177761,14973,28.0,Democrats,True,False,Democrats,True,False
20230,Minnesota,27,1590564,13293,23.5,Democrats,True,False,Democrats,True,False
20231,Mississippi,28,873857,12630,49.7,Republicans,False,True,Republicans,False,True
20232,Nebraska,31,515287,4366,31.1,Republicans,False,True,Republicans,False,True
20233,New Jersey,34,2587104,34256,22.7,Democrats,True,False,Democrats,True,False
20234,New York,36,5793691,69564,23.1,Democrats,True,False,Democrats,True,False
20235,North Carolina,37,2983366,25493,42.1,Republicans,False,True,Republicans,False,True
20236,Ohio,39,2948242,39035,32.0,Republicans,False,True,Republicans,False,True
20237,Oklahoma,40,1120934,14576,46.5,Republicans,False,True,Republicans,False,True
20238,South Carolina,45,1605165,18192,42.0,Republicans,False,True,Republicans,False,True
20239,Utah,49,1010550,4900,30.3,Republicans,False,True,Republicans,False,True
20240,Vermont,50,137649,693,16.7,Democrats,True,False,Democrats,True,False
20241,West Virginia,54,554215,7149,46.1,Republicans,False,True,Republicans,False,True
20242,Wisconsin,55,1775581,14921,29.7,Republicans,False,True,Republicans,False,True
20243,Alaska,2,281969,1270,26.2,Republicans,False,True,Republicans,False,True
20244,Arizona,4,2196429,30768,33.0,Republicans,False,True,Republicans,False,True
20245,California,6,10700053,93613,22.9,Democrats,True,False,Democrats,True,False
20246,Connecticut,9,853343,11102,18.9,Democrats,True,False,Democrats,True,False
20247,District of Columbia,11,162519,1364,18.5,Democrats,True,False,Democrats,True,False
20248,Indiana,18,1828734,24086,35.9,Republicans,False,True,Republicans,False,True
20249,Iowa,19,817159,9782,34.2,Republicans,False,True,Republicans,False,True
20250,Kansas,20,835667,8992,32.4,Republicans,False,True,Republicans,False,True
20251,Kentucky,21,1469747,16352,43.4,Republicans,False,True,Republicans,False,True
20252,Maryland,24,1179674,14973,28.0,Democrats,True,False,Democrats,True,False
20253,Minnesota,27,1590564,13293,23.5,Democrats,True,False,Democrats,True,False
20254,Mississippi,28,875132,12648,49.7,Republicans,False,True,Republicans,False,True
20255,Nebraska,31,515858,4366,31.1,Republicans,False,True,Republicans,False,True
20256,New Jersey,34,2591186,34266,22.7,Democrats,True,False,Democrats,True,False
20257,New York,36,5796900,69576,23.1,Democrats,True,False,Democrats,True,False
20258,North Carolina,37,2983655,25493,42.1,Republicans,False,True,Republicans,False,True
20259,Ohio,39,2948242,39035,32.0,Republicans,False,True,Republicans,False,True
20260,Oklahoma,40,1120934,14576,46.5,Republicans,False,True,Republicans,False,True
20261,South Carolina,45,1605165,18192,42.0,Republicans,False,True,Republicans,False,True
20262,Utah,49,1010550,4900,30.3,Republicans,False,True,Republicans,False,True
20263,Vermont,50,137649,693,16.7,Democrats,True,False,Democrats,True,False
20264,West Virginia,54,555107,7156,46.1,Republicans,False,True,Republicans,False,True
20265,Wisconsin,55,1777713,14922,29.7,Republicans,False,True,Republicans,False,True
20266,Alaska,2,281969,1270,26.2,Republicans,False,True,Republicans,False,True
20267,Arizona,4,2196429,30768,33.0,Republicans,False,True,Republicans,False,True
20268,California,6,10700053,93613,22.9,Democrats,True,False,Democrats,True,False
20269,Connecticut,9,853343,11102,18.9,Democrats,True,False,Democrats,True,False
20270,District of Columbia,11,162519,1364,18.5,Democrats,True,False,Democrats,True,False
20271,Indiana,18,1828734,24086,35.9,Republicans,False,True,Republicans,False,True
20272,Iowa,19,817159,9782,34.2,Republicans,False,True,Republicans,False,True
20273,Kansas,20,835667,8992,32.4,Republicans,False,True,Republicans,False,True
20274,Kentucky,21,1470119,16352,43.4,Republicans,False,True,Republicans,False,True
20275,Maryland,24,1179674,14973,28.0,Democrats,True,False,Democrats,True,False
20276,Minnesota,27,1590564,13293,23.5,Democrats,True,False,Democrats,True,False
20277,Mississippi,28,875132,12648,49.7,Republicans,False,True,Republicans,False,True
20278,Nebraska,31,515858,4366,31.1,Republicans,False,True,Republicans,False,True
20279,New Jersey,34,2595210,34266,22.7,Democrats,True,False,Democrats,True,False
20280,New York,36,5799922,69576,23.1,Democrats,True,False,Democrats,True,False
20281,North Carolina,37,2983655,25493,42.1,Republicans,False,True,Republicans,False,True
20282,Ohio,39,2948242,39035,32.0,Republicans,False,True,Republicans,False,True
20283,Oklahoma,40,1120934,14576,46.5,Republicans,False,True,Republicans,False,True
20284,South Carolina,45,1605165,18192,42.0,Republicans,False,True,Republicans,False,True
20285,Utah,49,1010550,4900,30.3,Republicans,False,True,Republicans,False,True
20286,Vermont,50,137649,693,16.7,Democrats,True,False,Democrats,True,False
20287,West Virginia,54,555107,7156,46.1,Republicans,False,True,Republicans,False,True
20288,Wisconsin,55,1777713,14922,29.7,Republicans,False,True,Republicans,False,True
20289,Alaska,2,281969,1270,26.2,Republicans,False,True,Republicans,False,True
20290,Arizona,4,2196429,30768,33.0,Republicans,False,True,Republicans,False,True
20291,California,6,10700053,93613,22.9,Democrats,True,False,Democrats,True,False
20292,Connecticut,9,854582,11102,18.9,Democrats,True,False,Democrats,True,False
20293,District of Columbia,11,162519,1364,18.5,Democrats,True,False,Democrats,True,False
20294,Indiana,18,1828734,24086,35.9,Republicans,False,True,Republicans,False,True
20295,Iowa,19,817159,9782,34.2,Republicans,False,True,Republicans,False,True
20296,Kansas,20,835667,8992,32.4,Republicans,False,True,Republicans,False,True
